Kampus,Nama_Tempat,Kategori_Awal,Kategori_Google,Rating,Total_Reviews,Latitude,Longitude,Google_Maps_Link,Tags,Kategori_Popularitas,Skor_Kepercayaan,Jarak_KM,Kategori_Jarak
UNIVERSITAS MULTI DATA PALEMBANG,Sunday Pizza,Pizza,Pizza,4.8,51,-2.9871835,104.7379882,https://www.google.com/maps/place/Sunday+Pizza/data=!4m7!3m6!1s0x2e3b7500635d7f8f:0x189dab8bca3e43b6!8m2!3d-2.9871835!4d104.7379882!16s%2Fg%2F11mzsbcf8j!19sChIJj39dYwB1Oy4RtkM-yournRg?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Lumayan Ramai,4.62,3.26,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Master Cheese Pizza Palembang,Pizza,Pizza,4.2,29,-2.9891719,104.7434082,https://www.google.com/maps/place/Master+Cheese+Pizza+Palembang/data=!4m7!3m6!1s0x2e3b75da4e213fa9:0xaa327c1d249cbc93!8m2!3d-2.9891719!4d104.7434082!16s%2Fg%2F11fky_grpd!19sChIJqT8hTtp1Oy4Rk7ycJB18Mqo?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.18,2.86,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Blok Semanggi,Pizza,Restoran,5,26,-2.9653448,104.7453164,https://www.google.com/maps/place/Blok+Semanggi/data=!4m7!3m6!1s0x2e3b7595a6538b39:0x18667657ba38c9b6!8m2!3d-2.9653448!4d104.7453164!16s%2Fg%2F11lw3bb62f!19sChIJOYtTppV1Oy4Rtsk4uld2Zhg?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv restoran,Sepi,4.63,2.28,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Pizza real,Pizza,Pizza,4.6,25,-2.9593911,104.752919,https://www.google.com/maps/place/Pizza+real/data=!4m7!3m6!1s0x2e3b770a847625bd:0xaff6d287bea169ed!8m2!3d-2.9593911!4d104.752919!16s%2Fg%2F11fmldlpnb!19sChIJvSV2hAp3Oy4R7WmhvofS9q8?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.4,2.02,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Sari Pizza,Pizza,Pizza,4.8,20,-2.9156547,104.6914187,https://www.google.com/maps/place/Sari+Pizza/data=!4m7!3m6!1s0x2e3b7379fee41911:0x74abe4f0e7e5156b!8m2!3d-2.9156547!4d104.6914187!16s%2Fg%2F11fn6kdshs!19sChIJERnk_nlzOy4RaxXl5_Dkq3Q?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.47,10.33,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Milano Pizza,Pizza,Pizza,5,9,-2.982277,104.760248,https://www.google.com/maps/place/Milano+Pizza/data=!4m7!3m6!1s0x2e3b760e8d3cc0b3:0xe0bc75c397284e0!8m2!3d-2.982277!4d104.760248!16s%2Fg%2F11bc7qvr2d!19sChIJs8A8jQ52Oy4R4IRyOVzHCw4?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.41,1.04,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Lacasa coffee & pizza plaju,Pizza,Pizza,4,8,-2.9901026,104.7889065,https://www.google.com/maps/place/Lacasa+coffee+%26+pizza+plaju/data=!4m7!3m6!1s0x2e3b7700002d06bb:0xa1f69d8a89c5130a!8m2!3d-2.9901026!4d104.7889065!16s%2Fg%2F11w1c015gl!19sChIJuwYtAAB3Oy4RChPFiYqd9qE?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.1,3.31,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,PIZZA ETVETERAN PALEMBANG,Pizza,Pizza,5,7,-2.9457075,104.7518509,https://www.google.com/maps/place/PIZZA+ETVETERAN+PALEMBANG/data=!4m7!3m6!1s0x2e3b75e5ae0029db:0x9d6b379d234fd6!8m2!3d-2.9457075!4d104.7518509!16s%2Fg%2F11hvwg8p22!19sChIJ2ykAruV1Oy4R1k8jnTdrnQA?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.37,3.4,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Pizza Rakyat Bukit Lama,Pizza,Pizza,4.8,5,-3.0027417,104.7367125,https://www.google.com/maps/place/Pizza+Rakyat+Bukit+Lama/data=!4m7!3m6!1s0x2e3b9e1bb07c76cf:0xf75774028078496!8m2!3d-3.0027417!4d104.7367125!16s%2Fg%2F11f5h3bn48!19sChIJz3Z8sBueOy4RloQHKEB3dQ8?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.28,4.43,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,LAVOI PIZZA,Pizza,Pizza,5,4,-2.9630359,104.7846256,https://www.google.com/maps/place/LAVOI+PIZZA/data=!4m7!3m6!1s0x2e3b77003c3f9bfb:0xf8e210c65e815e8c!8m2!3d-2.9630359!4d104.7846256!16s%2Fg%2F11yzd1qbk0!19sChIJ-5s_PAB3Oy4RjF6BXsYQ4vg?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.29,2.58,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Lavoi Pizza,Pizza,Pizza,5,4,-2.9915559,104.7946975,https://www.google.com/maps/place/Lavoi+Pizza/data=!4m7!3m6!1s0x2e3b77005e7f0831:0xd3c2de98904ed608!8m2!3d-2.9915559!4d104.7946975!16s%2Fg%2F11w1lqrb08!19sChIJMQh_XgB3Oy4RCNZOkJjewtM?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.29,3.94,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Mom Cook Palembang,Pizza,Pizza,5,4,-2.9295128,104.7119263,https://www.google.com/maps/place/Mom+Cook+Palembang/data=!4m7!3m6!1s0x2e3b752265b9c2af:0x6223d780015e1874!8m2!3d-2.9295128!4d104.7119263!16s%2Fg%2F11h4zpv5n3!19sChIJr8K5ZSJ1Oy4RdBheAYDXI2I?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.29,7.59,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Pizza Family,Pizza,Pizza,5,4,-2.9196278,104.7422348,https://www.google.com/maps/place/Pizza+Family/data=!4m7!3m6!1s0x2e3b75f42edcd769:0x965c2467f8f2749f!8m2!3d-2.9196278!4d104.7422348!16s%2Fg%2F11jp08jm7d!19sChIJadfcLvR1Oy4Rn3Ty-GckXJY?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.29,6.48,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,PIZZA BOX 2,Pizza,Pizza,5,4,-3.0025415,104.7104076,https://www.google.com/maps/place/PIZZA+BOX+2/data=!4m7!3m6!1s0x2e3b9fe4d62b53e9:0xaf46f2690fcad407!8m2!3d-3.0025415!4d104.7104076!16s%2Fg%2F11jfcp42kw!19sChIJ6VMr1uSfOy4RB9TKD2nyRq8?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.29,6.76,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Martabak alpukat Pizza Nabila,Pizza,Pizza,5,4,-2.9233756,104.7826091,https://www.google.com/maps/place/Martabak+alpukat+Pizza+Nabila/data=!4m7!3m6!1s0x2e3b77e594d7d37b:0xf13a3444340abcb4!8m2!3d-2.9233756!4d104.7826091!16s%2Fg%2F11nrzm994w!19sChIJe9PXlOV3Oy4RtLwKNEQ0OvE?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.29,5.96,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Pizza Rakyat,Pizza,Pizza,5,2,-2.9639435,104.7429958,https://www.google.com/maps/place/Pizza+Rakyat/data=!4m7!3m6!1s0x2e3b75d1a8b31ec1:0xc03c4f745cc5c53a!8m2!3d-2.9639435!4d104.7429958!16s%2Fg%2F11h6g52r80!19sChIJwR6zqNF1Oy4ROsXFXHRPPMA?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.22,2.58,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Rumah pizza hommed Alfatih,Pizza,Pizza,5,2,-2.9338607,104.7621521,https://www.google.com/maps/place/Rumah+pizza+hommed+Alfatih/data=!4m7!3m6!1s0x2e3b77decd4f4755:0x89edb01629de7129!8m2!3d-2.9338607!4d104.7621521!16s%2Fg%2F11jjtyncv9!19sChIJVUdPzd53Oy4RKXHeKRaw7Yk?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.22,4.44,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,King Kone Pizza,Pizza,Pizza,5,1,-2.9683989,104.737494,https://www.google.com/maps/place/King+Kone+Pizza/data=!4m7!3m6!1s0x2e3b75c612fe7575:0xd0d9f89413111bf9!8m2!3d-2.9683989!4d104.737494!16s%2Fg%2F11g871t5p3!19sChIJdXX-EsZ1Oy4R-RsRE5T42dA?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.19,3.01,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Krusti Pizza,Pizza,Pizza,5,1,-2.9864635,104.7564936,https://www.google.com/maps/place/Krusti+Pizza/data=!4m7!3m6!1s0x2e3b7606188590f5:0xdc1424049f4f1f31!8m2!3d-2.9864635!4d104.7564936!16s%2Fg%2F11gbz0wdx4!19sChIJ9ZCFGAZ2Oy4RMR9PnwQkFNw?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.19,1.65,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Pizza Nian,Pizza,Pizza,5,1,-2.9275324,104.7872449,https://www.google.com/maps/place/Pizza+Nian/data=!4m7!3m6!1s0x2e3b770d74640931:0x50bae9385ac54684!8m2!3d-2.9275324!4d104.7872449!16s%2Fg%2F11p3g_pd44!19sChIJMQlkdA13Oy4RhEbFWjjpulA?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.19,5.75,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Martabak Pizza Vivi,Pizza,Pizza,5,1,-2.9946341,104.8061869,https://www.google.com/maps/place/Martabak+Pizza+Vivi/data=!4m7!3m6!1s0x2e3b77d622f77f71:0x2de0f5f2c22b8ffd!8m2!3d-2.9946341!4d104.8061869!16s%2Fg%2F11hzqbv_sf!19sChIJcX_3ItZ3Oy4R_Y8rwvL14C0?authuser=0&hl=id&rclk=1,universitas multi data palembang pizza csv pizza,Sepi,4.19,5.23,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,JAMAJAMA PROJECT,Print,Layanan cetak digital,5,1214,-2.9966331,104.8072263,https://www.google.com/maps/place/JAMAJAMA+PROJECT/data=!4m7!3m6!1s0x2e3b9d7da3e9119b:0x34c9ee9db6af4667!8m2!3d-2.9966331!4d104.8072263!16s%2Fg%2F11g6bg2t0x!19sChIJmxHpo32dOy4RZ0avtp3uyTQ?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv layanan cetak digital,Sangat Populer,4.99,5.43,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Receh Shop18 (Merchandise & Konveksi Custom Palembang-Banyuasin),Print,Toko Percetakan,5,579,-2.9409224,104.6586008,https://www.google.com/maps/place/Receh+Shop18+%28Merchandise+%26+Konveksi+Custom+Palembang-Banyuasin%29/data=!4m7!3m6!1s0x2e3b0bbff0a9a227:0xd0faa9304229c6e1!8m2!3d-2.9409224!4d104.6586008!16s%2Fg%2F11r9w4cf80!19sChIJJ6Kp8L8LOy4R4cYpQjCp-tA?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Sangat Populer,4.97,12.26,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,"Imarah Printing Advertising, Penerbitan & General Supplier",Print,Layanan cetak digital,4.7,453,-2.953721,104.732861,"https://www.google.com/maps/place/Imarah+Printing+Advertising,+Penerbitan+%26+General+Supplier/data=!4m7!3m6!1s0x2e3b75d1768e1b3b:0x7b208dd38ee9495f!8m2!3d-2.953721!4d104.732861!16s%2Fg%2F11jh8f4fnb!19sChIJOxuOdtF1Oy4RX0npjtONIHs?authuser=0&hl=id&rclk=1",universitas multi data palembang print csv layanan cetak digital,Sangat Populer,4.68,4.11,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Rehobot Emas Makmur,Print,Toko Percetakan,4.6,367,-2.9489787,104.7788513,https://www.google.com/maps/place/Rehobot+Emas+Makmur/data=!4m7!3m6!1s0x2e3b76f25117ecfd:0x412fcd916ad1f36e!8m2!3d-2.9489787!4d104.7788513!16s%2Fg%2F11b7q0h2dl!19sChIJ_ewXUfJ2Oy4RbvPRapHNL0E?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Sangat Populer,4.58,3.2,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Style Studio & Bridal,Print,Percetakan Komersial,4.7,358,-2.9838,104.7566679,https://www.google.com/maps/place/Style+Studio+%26+Bridal/data=!4m7!3m6!1s0x2e3b7608def6e651:0xfc5587ead29161ce!8m2!3d-2.9838!4d104.7566679!16s%2Fg%2F11b76jm_40!19sChIJUeb23gh2Oy4RzmGR0uqHVfw?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv percetakan komersial,Sangat Populer,4.67,1.39,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,sticker palembang mosa stiker,Print,Toko Percetakan,5,344,-2.9178581,104.7480414,https://www.google.com/maps/place/sticker+palembang+mosa+stiker/data=!4m7!3m6!1s0x2e3b73e6b418baa1:0xc973ac2bfb43b9f!8m2!3d-2.9178581!4d104.7480414!16s%2Fg%2F11jnpnqrx3!19sChIJoboYtOZzOy4Rnzu0v8I6lww?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Sangat Populer,4.95,6.46,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Topik print,Print,Jasa Reparasi Printer,5,308,-2.9621736,104.7474023,https://www.google.com/maps/place/Topik+print/data=!4m7!3m6!1s0x2e3b9f6f972bfd75:0x738e0ae6737b44f6!8m2!3d-2.9621736!4d104.7474023!16s%2Fg%2F11qq30d2bz!19sChIJdf0rl2-fOy4R9kR7c-YKjnM?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv jasa reparasi printer,Sangat Populer,4.95,2.25,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Total Print Palembang,Print,Layanan cetak digital,4.4,279,-2.9595549,104.7399547,https://www.google.com/maps/place/Total+Print+Palembang/data=!4m7!3m6!1s0x2e3b75d29c6ed807:0x3773bd8bbcf0bfb4!8m2!3d-2.9595549!4d104.7399547!16s%2Fg%2F11btrr0zyv!19sChIJB9hunNJ1Oy4RtL_wvIu9czc?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv layanan cetak digital,Lumayan Ramai,4.38,3.1,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Ghifari Printer,Print,Jasa Reparasi Printer,4.9,222,-2.9970203,104.7526484,https://www.google.com/maps/place/Ghifari+Printer/data=!4m7!3m6!1s0x2e3b9e008890c5e1:0x8f1af4d705d5091f!8m2!3d-2.9970203!4d104.7526484!16s%2Fg%2F11hbvtq32q!19sChIJ4cWQiACeOy4RHwnVBdf0Go8?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv jasa reparasi printer,Lumayan Ramai,4.84,2.88,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,XPRINT LARGE FORMAT DIGITAL PRINTING PALEMBANG,Print,Toko Percetakan,4.4,218,-2.9886698,104.7385474,https://www.google.com/maps/place/XPRINT+LARGE+FORMAT+DIGITAL+PRINTING+PALEMBANG/data=!4m7!3m6!1s0x2e3b75fac8344579:0x342f30bcf165c74e!8m2!3d-2.9886698!4d104.7385474!16s%2Fg%2F1hhjlhfrp!19sChIJeUU0yPp1Oy4RTsdl8bwwLzQ?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Lumayan Ramai,4.38,3.28,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Global Printer palembang,Print,Jasa Reparasi Printer,4.7,186,-2.9536042,104.7506593,https://www.google.com/maps/place/Global+Printer+palembang/data=!4m7!3m6!1s0x2e3b742a402859c7:0x11190da11b8b8a4d!8m2!3d-2.9536042!4d104.7506593!16s%2Fg%2F11cm72xmvn!19sChIJx1koQCp0Oy4RTYqLG6ENGRE?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv jasa reparasi printer,Lumayan Ramai,4.65,2.68,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Zoeya Print Fotokopi Center & ATK,Print,Toko Fotokopi,4.8,164,-2.9813916,104.7321923,https://www.google.com/maps/place/Zoeya+Print+Fotokopi+Center+%26+ATK/data=!4m7!3m6!1s0x2e3b75f278e2599d:0x865be124f26bc0dd!8m2!3d-2.9813916!4d104.7321923!16s%2Fg%2F11srqqrg4k!19sChIJnVniePJ1Oy4R3cBr8iThW4Y?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko fotokopi,Lumayan Ramai,4.73,3.64,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,"CTMEDIA, Percetakan, Digital Printing, Cutting Sticker dan Advertising",Print,Toko Percetakan,5,156,-2.9935997,104.7870291,"https://www.google.com/maps/place/CTMEDIA,+Percetakan,+Digital+Printing,+Cutting+Sticker+dan+Advertising/data=!4m7!3m6!1s0x2e3b761d93983a2d:0x34acde5f58ac6b6e!8m2!3d-2.9935997!4d104.7870291!16s%2Fg%2F11gh46qf1t!19sChIJLTqYkx12Oy4RbmusWF_erDQ?authuser=0&hl=id&rclk=1",universitas multi data palembang print csv toko percetakan,Lumayan Ramai,4.9,3.38,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,FORTUNET digital printing center,Print,Toko Percetakan,4.4,131,-2.9854553,104.7581501,https://www.google.com/maps/place/FORTUNET+digital+printing+center/data=!4m7!3m6!1s0x2e3b7608afa3360f:0xc87943755e202e8d!8m2!3d-2.9854553!4d104.7581501!16s%2Fg%2F11f2xym718!19sChIJDzajrwh2Oy4RjS4gXnVDecg?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Lumayan Ramai,4.37,1.46,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,LIHAI STUDIO,Print,Toko Percetakan,4.8,118,-2.913391,104.6837925,https://www.google.com/maps/place/LIHAI+STUDIO/data=!4m7!3m6!1s0x2e3b738c45161dcb:0x7d6d73e75f85e75d!8m2!3d-2.913391!4d104.6837925!16s%2Fg%2F11bwm5bsdr!19sChIJyx0WRYxzOy4RXeeFX-dzbX0?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Lumayan Ramai,4.71,11.15,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,MOLEK PRINTING,Print,Toko Percetakan,4.5,109,-2.9972172,104.7438757,https://www.google.com/maps/place/MOLEK+PRINTING/data=!4m7!3m6!1s0x2e3b9f3ef5772f9d:0x3764b43de4cc7b58!8m2!3d-2.9972172!4d104.7438757!16s%2Fg%2F11jzhkd98y!19sChIJnS939T6fOy4RWHvM5D20ZDc?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Lumayan Ramai,4.45,3.44,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Awfa,Print,Toko Percetakan,4.5,108,-2.9836921,104.754754,https://www.google.com/maps/place/Awfa/data=!4m7!3m6!1s0x2e3b75e13af84d45:0x1a1970f8df8392ea!8m2!3d-2.9836921!4d104.754754!16s%2Fg%2F1tg2gswt!19sChIJRU34OuF1Oy4R6pKD3_hwGRo?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Lumayan Ramai,4.44,1.51,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,CV Camarafi Sablon Palembang,Print,Toko Sablon,5,92,-2.9421787,104.6908552,https://www.google.com/maps/place/CV+Camarafi+Sablon+Palembang/data=!4m7!3m6!1s0x2e3b74ec34ca4d11:0x53e198d0892d4d15!8m2!3d-2.9421787!4d104.6908552!16s%2Fg%2F11cssyd64c!19sChIJEU3KNOx0Oy4RFU0tidCY4VM?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko sablon,Lumayan Ramai,4.85,8.85,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,PALEMBANG PRINTING,Print,Layanan cetak digital,4.5,84,-2.9365479,104.7238002,https://www.google.com/maps/place/PALEMBANG+PRINTING/data=!4m7!3m6!1s0x2e3b7469d7930105:0xee1f9d4168770891!8m2!3d-2.9365479!4d104.7238002!16s%2Fg%2F11b76tvxlb!19sChIJBQGT12l0Oy4RkQh3aEGdH-4?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv layanan cetak digital,Lumayan Ramai,4.43,6.09,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Bonafide Printing and Advertising,Print,Biro Iklan,4.8,62,-2.981234,104.720581,https://www.google.com/maps/place/Bonafide+Printing+and+Advertising/data=!4m7!3m6!1s0x54504524a08869f:0xa2e76835c585ec45!8m2!3d-2.981234!4d104.720581!16s%2Fg%2F11b7fhn4f7!19sChIJn4YISlIERQURReyFxTVo56I?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv biro iklan,Lumayan Ramai,4.64,4.9,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,PERCETAKAN ROYAL PRINTING,Print,Toko Percetakan,3.9,47,-2.986978,104.7601479,https://www.google.com/maps/place/PERCETAKAN+ROYAL+PRINTING/data=!4m7!3m6!1s0x2e3b7605da3b46bd:0xb210f53e0be58132!8m2!3d-2.986978!4d104.7601479!16s%2Fg%2F11c7stgrs6!19sChIJvUY72gV2Oy4RMoHlCz71ELI?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Sepi,3.97,1.54,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Percetakan RH Grafika palembang,Print,Toko Percetakan,4.9,45,-2.9864943,104.757252,https://www.google.com/maps/place/Percetakan+RH+Grafika+palembang/data=!4m7!3m6!1s0x2e3b760604fcac81:0x641326879ada1be0!8m2!3d-2.9864943!4d104.757252!16s%2Fg%2F11c2pfzj2l!19sChIJgaz8BAZ2Oy4R4BvamocmE2Q?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Sepi,4.67,1.61,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Jaya Sampurna Grafika,Print,Toko Percetakan,4.8,43,-2.9852054,104.7571648,https://www.google.com/maps/place/Jaya+Sampurna+Grafika/data=!4m7!3m6!1s0x2e3b7608b99e60dd:0x243333724035fe9!8m2!3d-2.9852054!4d104.7571648!16s%2Fg%2F11f3mbdr30!19sChIJ3WCeuQh2Oy4R6V8DJDczQwI?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Sepi,4.59,1.49,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,SYAMIL Printing Shop,Print,Toko Percetakan,4.8,39,-2.9865452,104.7570633,https://www.google.com/maps/place/SYAMIL+Printing+Shop/data=!4m7!3m6!1s0x2e3b760605f8a3c9:0x179125226c9a3dc7!8m2!3d-2.9865452!4d104.7570633!16s%2Fg%2F11gbkvlq4b!19sChIJyaP4BQZ2Oy4Rxz2abCIlkRc?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Sepi,4.58,1.62,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,MARSEN PRINT & Fotokopi CENTER,Print,Toko Percetakan,4.2,37,-2.9899171,104.735531,https://www.google.com/maps/place/MARSEN+PRINT+%26+Fotokopi+CENTER/data=!4m7!3m6!1s0x2e3b75066c64aeb7:0xd9a3f191275af7d3!8m2!3d-2.9899171!4d104.735531!16s%2Fg%2F11ff5jwzjc!19sChIJt65kbAZ1Oy4R0_daJ5Hxo9k?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Sepi,4.18,3.64,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Free Print,Print,Toko Percetakan,4.8,36,-2.9621208,104.7473543,https://www.google.com/maps/place/Free+Print/data=!4m7!3m6!1s0x2e3b75d6f5b5edc1:0xa082b071c8bbe512!8m2!3d-2.9621208!4d104.7473543!16s%2Fg%2F1pzp_rp0q!19sChIJwe219dZ1Oy4REuW7yHGwgqA?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Sepi,4.57,2.26,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Alpha digital printing plus,Print,Perancang Grafis,4.7,35,-2.9424354,104.761462,https://www.google.com/maps/place/Alpha+digital+printing+plus/data=!4m7!3m6!1s0x2e3b769a29b2f557:0xd05ca77ca7eecfb0!8m2!3d-2.9424354!4d104.761462!16s%2Fg%2F11cjk414tv!19sChIJV_WyKZp2Oy4RsM_up3ynXNA?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv perancang grafis,Sepi,4.5,3.49,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Bintang Media,Print,Toko Percetakan,4.6,35,-2.9311847,104.712241,https://www.google.com/maps/place/Bintang+Media/data=!4m7!3m6!1s0x2e3b746463cf3259:0xa727bad59701fc6e!8m2!3d-2.9311847!4d104.712241!16s%2Fg%2F11byl4xqbl!19sChIJWTLPY2R0Oy4RbvwBl9W6J6c?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Sepi,4.44,7.45,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,Masaga Print & Stationery,Print,Toko Alat Tulis Kantor,4.4,35,-2.9381391,104.7386451,https://www.google.com/maps/place/Masaga+Print+%26+Stationery/data=!4m7!3m6!1s0x2e3b743d66da367b:0x46636fa289f2fdb7!8m2!3d-2.9381391!4d104.7386451!16s%2Fg%2F11gh48ktky!19sChIJezbaZj10Oy4Rt_3yiaJvY0Y?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko alat tulis kantor,Sepi,4.31,4.86,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,OK PRINT,Print,Toko Alat Tulis Kantor,4.6,34,-2.9443521,104.7440178,https://www.google.com/maps/place/OK+PRINT/data=!4m7!3m6!1s0x2e3b7523c5eb95cb:0x9457b0bfca32f77!8m2!3d-2.9443521!4d104.7440178!16s%2Fg%2F11nwb8f3mh!19sChIJy5XrxSN1Oy4Rdy-j_At7RQk?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko alat tulis kantor,Sepi,4.43,3.95,Perlu Motor
UNIVERSITAS MULTI DATA PALEMBANG,PERCETAKAN SALSABILA PRINTING,Print,Toko Percetakan,3.8,32,-2.9870292,104.7601369,https://www.google.com/maps/place/PERCETAKAN+SALSABILA+PRINTING/data=!4m7!3m6!1s0x2e3b760597653993:0x76077cdfc3875bb5!8m2!3d-2.9870292!4d104.7601369!16s%2Fg%2F11g8lgbdrw!19sChIJkzlllwV2Oy4RtVuHw998B3Y?authuser=0&hl=id&rclk=1,universitas multi data palembang print csv toko percetakan,Sepi,3.93,1.54,Perlu Motor
